company_id,billing_month,industry,region,company_size,subscription_tier,contract_type,seats_purchased,active_users,support_tickets,feature_usage_score,account_health_score,tenure_months,mrr,churn,customer_status
CUST-01172,2024-04-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,12,3,58,42,15,600.69,0,Active
CUST-01172,2024-05-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,12,1,57,44,16,641.42,0,Active
CUST-01172,2024-06-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,11,6,53,34,17,599.37,0,Active
CUST-01172,2024-07-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,12,0,60,47,18,600.2,0,Active
CUST-01172,2024-08-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,10,2,47,35,19,535.38,0,Active
CUST-01172,2024-09-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,9,4,42,28,20,559.62,0,Active
CUST-01172,2024-10-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,9,1,44,33,21,491.83,0,Active
CUST-01172,2024-11-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,7,7,34,18,22,459.28,0,Active
CUST-01172,2024-12-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,10,3,51,36,23,587.69,0,Active
CUST-01172,2025-01-01,Healthcare,Latin America,Small Business,Bronze,Annual,27,9,3,44,31,24,497.42,1,Churned
CUST-01173,2024-01-01,Finance,North America,Small Business,Bronze,Annual,79,24,6,35,21,13,949.8,0,Active
CUST-01173,2024-02-01,Finance,North America,Small Business,Bronze,Annual,79,40,3,58,43,14,1307.08,0,Active
CUST-01173,2024-03-01,Finance,North America,Small Business,Bronze,Annual,79,31,2,46,35,15,1013.05,0,Active
CUST-01173,2024-04-01,Finance,North America,Small Business,Bronze,Annual,79,38,1,56,44,16,1333.72,0,Active
CUST-01173,2024-05-01,Finance,North America,Small Business,Bronze,Annual,79,32,1,47,37,17,1104.19,0,Active
CUST-01173,2024-06-01,Finance,North America,Small Business,Bronze,Annual,79,33,4,49,35,18,1129.01,0,Active
CUST-01173,2024-07-01,Finance,North America,Small Business,Bronze,Annual,79,38,0,56,45,19,1153.51,0,Active
CUST-01173,2024-08-01,Finance,North America,Small Business,Bronze,Annual,79,27,0,40,32,20,905.31,0,Active
CUST-01173,2024-09-01,Finance,North America,Small Business,Bronze,Annual,79,27,11,39,18,21,899.66,0,Active
CUST-01173,2024-10-01,Finance,North America,Small Business,Bronze,Annual,79,27,10,39,19,22,1022.98,0,Active
CUST-01173,2024-11-01,Finance,North America,Small Business,Bronze,Annual,79,24,8,36,19,23,841.18,0,Active
CUST-01173,2024-12-01,Finance,North America,Small Business,Bronze,Annual,79,35,6,51,34,24,1111.12,0,Active
CUST-01173,2025-01-01,Finance,North America,Small Business,Bronze,Annual,79,31,3,46,33,25,1054.23,0,Active
CUST-01173,2025-02-01,Finance,North America,Small Business,Bronze,Annual,79,28,0,41,33,26,952.89,0,Active
CUST-01173,2025-03-01,Finance,North America,Small Business,Bronze,Annual,79,54,0,78,63,27,1678.0,0,Active
CUST-01173,2025-04-01,Finance,North America,Small Business,Bronze,Annual,79,39,3,57,42,28,1207.53,0,Active
CUST-01173,2025-05-01,Finance,North America,Small Business,Bronze,Annual,79,36,2,52,40,29,1254.66,0,Active
CUST-01173,2025-06-01,Finance,North America,Small Business,Bronze,Annual,79,35,0,51,41,30,1224.03,0,Active
CUST-01174,2024-01-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,17,0,76,57,3,1766.52,0,Active
CUST-01174,2024-02-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,18,1,81,60,4,1830.59,0,Active
CUST-01174,2024-03-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,8,10,39,17,5,1321.12,0,Active
CUST-01174,2024-04-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,11,2,51,36,6,1368.17,0,Active
CUST-01174,2024-05-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,15,2,68,49,7,1673.76,0,Active
CUST-01174,2024-06-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,10,2,48,33,8,1456.59,0,Active
CUST-01174,2024-07-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,11,3,49,33,9,1375.93,0,Active
CUST-01174,2024-08-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,12,3,54,37,10,1512.22,0,Active
CUST-01174,2024-09-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,11,0,51,38,11,1349.19,0,Active
CUST-01174,2024-10-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,13,4,58,39,12,1370.01,0,Active
CUST-01174,2024-11-01,Logistics,Middle East & Africa,Small Business,Silver,Annual,35,9,3,41,27,13,1230.45,1,Churned
CUST-01175,2024-01-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,22,6,74,49,11,4017.07,0,Active
CUST-01175,2024-02-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,14,2,48,34,12,3533.91,0,Active
CUST-01175,2024-03-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,23,4,77,54,13,3927.87,0,Active
CUST-01175,2024-04-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,18,1,61,45,14,3509.13,0,Active
CUST-01175,2024-05-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,18,8,61,37,15,3913.43,0,Active
CUST-01175,2024-06-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,17,4,59,40,16,3524.98,0,Active
CUST-01175,2024-07-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,18,2,62,44,17,3654.75,0,Active
CUST-01175,2024-08-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,21,4,70,48,18,3844.55,0,Active
CUST-01175,2024-09-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,18,3,62,43,19,3770.21,0,Active
CUST-01175,2024-10-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,16,2,55,39,20,3669.77,0,Active
CUST-01175,2024-11-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,16,2,54,38,21,3360.24,0,Active
CUST-01175,2024-12-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,22,3,73,52,22,4172.96,0,Active
CUST-01175,2025-01-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,20,6,67,44,23,3661.67,0,Active
CUST-01175,2025-02-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,13,4,46,30,24,3359.9,0,Active
CUST-01175,2025-03-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,22,3,75,53,25,3804.94,0,Active
CUST-01175,2025-04-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,19,6,64,41,26,3880.95,0,Active
CUST-01175,2025-05-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,21,3,71,50,27,3707.58,0,Active
CUST-01175,2025-06-01,Professional Services,Asia Pacific,Small Business,Gold,Monthly,45,22,1,75,56,28,4073.99,0,Active
CUST-01176,2024-01-01,Professional Services,North America,Enterprise,Bronze,Annual,976,459,5,52,36,5,12676.85,0,Active
CUST-01176,2024-02-01,Professional Services,North America,Enterprise,Bronze,Annual,976,415,13,47,23,6,10742.31,0,Active
CUST-01176,2024-03-01,Professional Services,North America,Enterprise,Bronze,Annual,976,344,16,39,17,7,8882.83,0,Active
CUST-01176,2024-04-01,Professional Services,North America,Enterprise,Bronze,Annual,976,344,5,39,26,8,8979.9,0,Active
CUST-01176,2024-05-01,Professional Services,North America,Enterprise,Bronze,Annual,976,424,3,48,36,9,10583.96,0,Active
CUST-01176,2024-06-01,Professional Services,North America,Enterprise,Bronze,Annual,976,388,6,44,29,10,10607.65,0,Active
CUST-01176,2024-07-01,Professional Services,North America,Enterprise,Bronze,Annual,976,415,3,47,35,11,10461.19,0,Active
CUST-01176,2024-08-01,Professional Services,North America,Enterprise,Bronze,Annual,976,371,6,42,27,12,9436.42,1,Churned
CUST-01177,2024-01-01,Professional Services,Europe,Mid Market,Bronze,Monthly,181,75,10,36,19,17,2271.93,1,Churned
CUST-01178,2024-01-01,Finance,Latin America,Small Business,Silver,Annual,71,37,1,50,41,5,2529.96,0,Active
CUST-01178,2024-02-01,Finance,Latin America,Small Business,Silver,Annual,71,52,3,69,56,6,3449.34,0,Active
CUST-01178,2024-03-01,Finance,Latin America,Small Business,Silver,Annual,71,40,1,53,44,7,2647.95,0,Active
CUST-01178,2024-04-01,Finance,Latin America,Small Business,Silver,Annual,71,47,5,63,48,8,2990.12,0,Active
CUST-01178,2024-05-01,Finance,Latin America,Small Business,Silver,Annual,71,40,0,54,46,9,2635.44,0,Active
CUST-01178,2024-06-01,Finance,Latin America,Small Business,Silver,Annual,71,50,0,66,57,10,3070.03,0,Active
CUST-01178,2024-07-01,Finance,Latin America,Small Business,Silver,Annual,71,18,7,24,12,11,1787.56,0,Active
CUST-01178,2024-08-01,Finance,Latin America,Small Business,Silver,Annual,71,42,2,56,45,12,2830.81,0,Active
CUST-01178,2024-09-01,Finance,Latin America,Small Business,Silver,Annual,71,41,1,55,46,13,2650.83,0,Active
CUST-01178,2024-10-01,Finance,Latin America,Small Business,Silver,Annual,71,41,2,55,45,14,2828.09,0,Active
CUST-01178,2024-11-01,Finance,Latin America,Small Business,Silver,Annual,71,50,3,66,53,15,3344.41,0,Active
CUST-01178,2024-12-01,Finance,Latin America,Small Business,Silver,Annual,71,40,1,54,45,16,2731.34,0,Active
CUST-01178,2025-01-01,Finance,Latin America,Small Business,Silver,Annual,71,46,1,61,51,17,2805.41,0,Active
CUST-01178,2025-02-01,Finance,Latin America,Small Business,Silver,Annual,71,46,2,61,50,18,2946.22,0,Active
CUST-01178,2025-03-01,Finance,Latin America,Small Business,Silver,Annual,71,43,2,57,46,19,3025.91,0,Active
CUST-01178,2025-04-01,Finance,Latin America,Small Business,Silver,Annual,71,46,3,61,49,20,3113.44,0,Active
CUST-01178,2025-05-01,Finance,Latin America,Small Business,Silver,Annual,71,51,1,68,57,21,3373.36,0,Active
CUST-01178,2025-06-01,Finance,Latin America,Small Business,Silver,Annual,71,50,1,66,56,22,3301.71,0,Active
CUST-01179,2024-01-01,Retail,North America,Mid Market,Bronze,Monthly,232,79,4,33,23,8,2181.59,0,Active
CUST-01179,2024-02-01,Retail,North America,Mid Market,Bronze,Monthly,232,126,3,52,41,9,3358.33,0,Active
CUST-01179,2024-03-01,Retail,North America,Mid Market,Bronze,Monthly,232,142,3,59,47,10,3927.59,0,Active
CUST-01179,2024-04-01,Retail,North America,Mid Market,Bronze,Monthly,232,126,3,52,41,11,3517.9,0,Active
CUST-01179,2024-05-01,Retail,North America,Mid Market,Bronze,Monthly,232,123,0,51,43,12,3398.31,0,Active
CUST-01179,2024-06-01,Retail,North America,Mid Market,Bronze,Monthly,232,121,4,50,38,13,3579.53,0,Active
CUST-01179,2024-07-01,Retail,North America,Mid Market,Bronze,Monthly,232,104,2,43,34,14,3045.8,0,Active
CUST-01179,2024-08-01,Retail,North America,Mid Market,Bronze,Monthly,232,84,13,35,15,15,2382.26,0,Active
CUST-01179,2024-09-01,Retail,North America,Mid Market,Bronze,Monthly,232,89,9,37,20,16,2610.64,1,Churned
CUST-01180,2024-01-01,Manufacturing,Asia Pacific,Small Business,Bronze,Monthly,72,42,1,47,41,8,1414.58,0,Active
CUST-01180,2024-02-01,Manufacturing,Asia Pacific,Small Business,Bronze,Monthly,72,53,5,59,47,9,1596.96,0,Active
CUST-01180,2024-03-01,Manufacturing,Asia Pacific,Small Business,Bronze,Monthly,72,43,2,48,41,10,1465.5,1,Churned
CUST-01181,2024-01-01,Manufacturing,North America,Small Business,Gold,Monthly,39,19,3,53,40,8,3843.82,0,Active
CUST-01181,2024-02-01,Manufacturing,North America,Small Business,Gold,Monthly,39,21,5,57,41,9,4082.03,0,Active
CUST-01181,2024-03-01,Manufacturing,North America,Small Business,Gold,Monthly,39,22,1,60,48,10,4084.53,0,Active
CUST-01181,2024-04-01,Manufacturing,North America,Small Business,Gold,Monthly,39,28,6,75,55,11,4354.48,0,Active
CUST-01181,2024-05-01,Manufacturing,North America,Small Business,Gold,Monthly,39,27,5,73,55,12,4498.18,0,Active
CUST-01181,2024-06-01,Manufacturing,North America,Small Business,Gold,Monthly,39,18,6,49,33,13,3807.51,0,Active
CUST-01181,2024-07-01,Manufacturing,North America,Small Business,Gold,Monthly,39,20,4,55,41,14,3694.18,0,Active
CUST-01181,2024-08-01,Manufacturing,North America,Small Business,Gold,Monthly,39,11,5,31,19,15,2931.02,0,Active
CUST-01181,2024-09-01,Manufacturing,North America,Small Business,Gold,Monthly,39,23,3,62,48,16,3939.36,0,Active
CUST-01181,2024-10-01,Manufacturing,North America,Small Business,Gold,Monthly,39,27,2,73,58,17,4083.21,0,Active
CUST-01181,2024-11-01,Manufacturing,North America,Small Business,Gold,Monthly,39,26,6,69,50,18,4033.64,0,Active
CUST-01181,2024-12-01,Manufacturing,North America,Small Business,Gold,Monthly,39,27,2,72,58,19,4295.34,1,Churned
CUST-01182,2024-01-01,Technology,Europe,Small Business,Gold,Monthly,16,6,6,59,37,10,2862.59,0,Active
CUST-01182,2024-02-01,Technology,Europe,Small Business,Gold,Monthly,16,7,4,67,46,11,2551.12,0,Active
CUST-01182,2024-03-01,Technology,Europe,Small Business,Gold,Monthly,16,7,1,68,50,12,2641.82,0,Active
CUST-01182,2024-04-01,Technology,Europe,Small Business,Gold,Monthly,16,7,1,71,52,13,2853.06,0,Active
CUST-01182,2024-05-01,Technology,Europe,Small Business,Gold,Monthly,16,8,1,73,55,14,2708.22,0,Active
CUST-01182,2024-06-01,Technology,Europe,Small Business,Gold,Monthly,16,4,4,44,27,15,2611.47,0,Active
CUST-01182,2024-07-01,Technology,Europe,Small Business,Gold,Monthly,16,8,6,75,50,16,2874.27,0,Active
CUST-01182,2024-08-01,Technology,Europe,Small Business,Gold,Monthly,16,7,3,65,46,17,2937.52,0,Active
CUST-01182,2024-09-01,Technology,Europe,Small Business,Gold,Monthly,16,7,2,63,46,18,2594.11,0,Active
CUST-01182,2024-10-01,Technology,Europe,Small Business,Gold,Monthly,16,7,2,67,48,19,2615.55,0,Active
CUST-01182,2024-11-01,Technology,Europe,Small Business,Gold,Monthly,16,6,5,57,37,20,2814.91,0,Active
CUST-01182,2024-12-01,Technology,Europe,Small Business,Gold,Monthly,16,7,5,67,45,21,2700.37,0,Active
CUST-01182,2025-01-01,Technology,Europe,Small Business,Gold,Monthly,16,7,6,63,41,22,2959.21,0,Active
CUST-01182,2025-02-01,Technology,Europe,Small Business,Gold,Monthly,16,6,4,59,39,23,2633.09,0,Active
CUST-01182,2025-03-01,Technology,Europe,Small Business,Gold,Monthly,16,8,3,75,53,24,2941.48,0,Active
CUST-01182,2025-04-01,Technology,Europe,Small Business,Gold,Monthly,16,6,3,60,41,25,2610.51,0,Active
CUST-01182,2025-05-01,Technology,Europe,Small Business,Gold,Monthly,16,8,10,76,46,26,2724.17,0,Active
CUST-01182,2025-06-01,Technology,Europe,Small Business,Gold,Monthly,16,7,3,66,46,27,2707.5,0,Active
CUST-01183,2024-01-01,Finance,Europe,Mid Market,Silver,Monthly,100,50,4,44,34,10,3061.34,0,Active
CUST-01183,2024-02-01,Finance,Europe,Mid Market,Silver,Monthly,100,59,1,52,44,11,3365.77,0,Active
CUST-01183,2024-03-01,Finance,Europe,Mid Market,Silver,Monthly,100,84,2,74,63,12,4923.54,0,Active
CUST-01183,2024-04-01,Finance,Europe,Mid Market,Silver,Monthly,100,55,3,49,39,13,3181.68,0,Active
CUST-01183,2024-05-01,Finance,Europe,Mid Market,Silver,Monthly,100,60,5,53,40,14,3719.7,0,Active
CUST-01183,2024-06-01,Finance,Europe,Mid Market,Silver,Monthly,100,61,1,54,46,15,3519.12,0,Active
CUST-01183,2024-07-01,Finance,Europe,Mid Market,Silver,Monthly,100,57,2,50,41,16,3303.24,0,Active
CUST-01183,2024-08-01,Finance,Europe,Mid Market,Silver,Monthly,100,68,1,60,51,17,4187.24,0,Active
CUST-01183,2024-09-01,Finance,Europe,Mid Market,Silver,Monthly,100,58,2,51,42,18,3269.18,0,Active
CUST-01183,2024-10-01,Finance,Europe,Mid Market,Silver,Monthly,100,55,5,49,37,19,3467.55,0,Active
CUST-01183,2024-11-01,Finance,Europe,Mid Market,Silver,Monthly,100,64,3,57,46,20,4061.45,0,Active
CUST-01183,2024-12-01,Finance,Europe,Mid Market,Silver,Monthly,100,78,1,69,59,21,4337.37,0,Active
CUST-01183,2025-01-01,Finance,Europe,Mid Market,Silver,Monthly,100,61,3,54,44,22,3824.58,0,Active
CUST-01183,2025-02-01,Finance,Europe,Mid Market,Silver,Monthly,100,39,6,35,23,23,2480.33,0,Active
CUST-01183,2025-03-01,Finance,Europe,Mid Market,Silver,Monthly,100,54,0,48,42,24,3303.22,0,Active
CUST-01183,2025-04-01,Finance,Europe,Mid Market,Silver,Monthly,100,44,9,39,23,25,2997.56,0,Active
CUST-01183,2025-05-01,Finance,Europe,Mid Market,Silver,Monthly,100,42,8,37,23,26,2928.02,1,Churned
CUST-01184,2024-01-01,Finance,Asia Pacific,Mid Market,Gold,Annual,90,64,4,69,54,3,7388.44,0,Active
CUST-01184,2024-02-01,Finance,Asia Pacific,Mid Market,Gold,Annual,90,70,5,75,58,4,7987.79,0,Active
CUST-01184,2024-03-01,Finance,Asia Pacific,Mid Market,Gold,Annual,90,66,5,71,54,5,8038.31,0,Active
CUST-01184,2024-04-01,Finance,Asia Pacific,Mid Market,Gold,Annual,90,51,2,55,44,6,6009.7,0,Active
CUST-01184,2024-05-01,Finance,Asia Pacific,Mid Market,Gold,Annual,90,59,4,63,49,7,7247.96,0,Active
CUST-01184,2024-06-01,Finance,Asia Pacific,Mid Market,Gold,Annual,90,72,6,77,58,8,7454.58,1,Churned
CUST-01185,2024-01-01,Logistics,North America,Small Business,Bronze,Annual,37,18,2,53,41,17,774.55,0,Active
CUST-01185,2024-02-01,Logistics,North America,Small Business,Bronze,Annual,37,6,9,17,3,18,473.03,1,Churned
CUST-01186,2024-01-01,Professional Services,North America,Small Business,Gold,Annual,34,20,7,50,36,13,3726.99,0,Active
CUST-01186,2024-02-01,Professional Services,North America,Small Business,Gold,Annual,34,32,2,81,69,14,4816.39,0,Active
CUST-01186,2024-03-01,Professional Services,North America,Small Business,Gold,Annual,34,24,4,61,49,15,3999.31,0,Active
CUST-01186,2024-04-01,Professional Services,North America,Small Business,Gold,Annual,34,27,6,67,52,16,4578.62,0,Active
CUST-01186,2024-05-01,Professional Services,North America,Small Business,Gold,Annual,34,17,3,42,34,17,3788.42,0,Active
CUST-01186,2024-06-01,Professional Services,North America,Small Business,Gold,Annual,34,26,4,64,52,18,4564.21,0,Active
CUST-01186,2024-07-01,Professional Services,North America,Small Business,Gold,Annual,34,21,5,52,40,19,3968.94,0,Active
CUST-01186,2024-08-01,Professional Services,North America,Small Business,Gold,Annual,34,32,6,79,63,20,4826.29,0,Active
CUST-01186,2024-09-01,Professional Services,North America,Small Business,Gold,Annual,34,28,5,71,57,21,4106.47,0,Active
CUST-01186,2024-10-01,Professional Services,North America,Small Business,Gold,Annual,34,29,4,73,60,22,4591.05,0,Active
CUST-01186,2024-11-01,Professional Services,North America,Small Business,Gold,Annual,34,24,1,61,53,23,4001.29,0,Active
CUST-01186,2024-12-01,Professional Services,North America,Small Business,Gold,Annual,34,28,3,69,58,24,4728.72,0,Active
CUST-01186,2025-01-01,Professional Services,North America,Small Business,Gold,Annual,34,24,8,61,44,25,4227.64,0,Active
CUST-01186,2025-02-01,Professional Services,North America,Small Business,Gold,Annual,34,23,2,59,49,26,4115.39,1,Churned
CUST-01187,2024-01-01,Technology,Asia Pacific,Mid Market,Silver,Annual,203,105,1,63,49,5,6060.03,0,Active
CUST-01187,2024-02-01,Technology,Asia Pacific,Mid Market,Silver,Annual,203,92,0,55,44,6,5034.77,1,Churned
CUST-01188,2024-01-01,Manufacturing,North America,Small Business,Silver,Monthly,67,24,3,57,39,11,1907.7,0,Active
CUST-01188,2024-02-01,Manufacturing,North America,Small Business,Silver,Monthly,67,27,3,64,44,12,2154.6,0,Active
CUST-01188,2024-03-01,Manufacturing,North America,Small Business,Silver,Monthly,67,31,0,74,55,13,2257.27,0,Active
CUST-01188,2024-04-01,Manufacturing,North America,Small Business,Silver,Monthly,67,26,3,62,43,14,2072.14,1,Churned
CUST-01189,2024-01-01,Education,North America,Small Business,Silver,Monthly,27,19,2,62,52,11,1763.28,1,Churned
CUST-01190,2024-01-01,Professional Services,Middle East & Africa,Small Business,Bronze,Monthly,18,11,1,56,47,13,605.78,0,Active
CUST-01190,2024-02-01,Professional Services,Middle East & Africa,Small Business,Bronze,Monthly,18,7,5,37,25,14,449.03,1,Churned
CUST-01191,2024-01-01,Finance,North America,Mid Market,Bronze,Annual,114,52,1,44,36,6,1489.92,0,Active
CUST-01191,2024-02-01,Finance,North America,Mid Market,Bronze,Annual,114,62,1,52,43,7,1922.05,1,Churned
CUST-01192,2024-01-01,Professional Services,North America,Mid Market,Gold,Monthly,272,203,5,67,52,4,18709.37,0,Active
CUST-01192,2024-02-01,Professional Services,North America,Mid Market,Gold,Monthly,272,224,4,74,60,5,19311.92,0,Active
CUST-01192,2024-03-01,Professional Services,North America,Mid Market,Gold,Monthly,272,266,5,88,71,6,24098.81,0,Active
CUST-01192,2024-04-01,Professional Services,North America,Mid Market,Gold,Monthly,272,242,2,80,67,7,23284.31,0,Active
CUST-01192,2024-05-01,Professional Services,North America,Mid Market,Gold,Monthly,272,163,3,54,43,8,15104.28,1,Churned
CUST-01193,2024-01-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,26,0,62,55,6,1016.51,0,Active
CUST-01193,2024-02-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,23,1,55,48,7,866.09,0,Active
CUST-01193,2024-03-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,24,1,58,50,8,957.95,0,Active
CUST-01193,2024-04-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,24,2,58,49,9,904.68,0,Active
CUST-01193,2024-05-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,17,3,40,32,10,738.64,0,Active
CUST-01193,2024-06-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,20,1,48,41,11,851.3,0,Active
CUST-01193,2024-07-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,21,0,51,45,12,844.99,0,Active
CUST-01193,2024-08-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,18,2,44,36,13,735.67,0,Active
CUST-01193,2024-09-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,16,9,38,23,14,736.92,0,Active
CUST-01193,2024-10-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,5,8,13,1,15,396.94,0,Active
CUST-01193,2024-11-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,20,0,47,42,16,815.93,0,Active
CUST-01193,2024-12-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,14,9,35,20,17,665.13,0,Active
CUST-01193,2025-01-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,17,1,40,34,18,748.43,0,Active
CUST-01193,2025-02-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,16,5,39,28,19,751.32,0,Active
CUST-01193,2025-03-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,17,1,41,35,20,710.98,0,Active
CUST-01193,2025-04-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,18,1,43,37,21,692.47,0,Active
CUST-01193,2025-05-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,19,6,45,33,22,776.83,0,Active
CUST-01193,2025-06-01,Manufacturing,Europe,Small Business,Bronze,Monthly,35,24,3,57,47,23,850.6,0,Active
CUST-01194,2024-01-01,Logistics,Europe,Small Business,Gold,Annual,27,9,4,56,37,7,2823.37,0,Active
CUST-01194,2024-02-01,Logistics,Europe,Small Business,Gold,Annual,27,6,3,41,26,8,2700.46,0,Active
CUST-01194,2024-03-01,Logistics,Europe,Small Business,Gold,Annual,27,8,5,53,33,9,2852.05,0,Active
CUST-01194,2024-04-01,Logistics,Europe,Small Business,Gold,Annual,27,10,3,65,44,10,3105.22,0,Active
CUST-01194,2024-05-01,Logistics,Europe,Small Business,Gold,Annual,27,11,5,70,46,11,3256.77,1,Churned
CUST-01195,2024-01-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,119,9,34,16,7,3531.3,0,Active
CUST-01195,2024-02-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,186,4,53,37,8,5161.27,0,Active
CUST-01195,2024-03-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,217,10,62,37,9,5293.82,0,Active
CUST-01195,2024-04-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,161,5,46,31,10,4323.2,0,Active
CUST-01195,2024-05-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,186,5,53,36,11,4794.39,0,Active
CUST-01195,2024-06-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,91,17,26,5,12,2439.5,0,Active
CUST-01195,2024-07-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,112,16,32,10,13,2896.34,0,Active
CUST-01195,2024-08-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,158,6,45,29,14,4113.25,0,Active
CUST-01195,2024-09-01,Manufacturing,Latin America,Enterprise,Bronze,Annual,425,45,16,13,1,15,1498.42,1,Churned
CUST-01196,2024-01-01,Finance,Asia Pacific,Small Business,Silver,Monthly,75,29,0,46,37,2,2222.99,0,Active
CUST-01196,2024-02-01,Finance,Asia Pacific,Small Business,Silver,Monthly,75,40,2,63,48,3,2866.88,0,Active
CUST-01196,2024-03-01,Finance,Asia Pacific,Small Business,Silver,Monthly,75,39,3,61,46,4,2783.58,0,Active
CUST-01196,2024-04-01,Finance,Asia Pacific,Small Business,Silver,Monthly,75,28,1,44,34,5,2057.76,1,Churned
CUST-01197,2024-01-01,Logistics,North America,Mid Market,Bronze,Annual,202,96,4,57,41,9,2705.71,0,Active
CUST-01197,2024-02-01,Logistics,North America,Mid Market,Bronze,Annual,202,80,2,48,36,10,2189.7,0,Active
CUST-01197,2024-03-01,Logistics,North America,Mid Market,Bronze,Annual,202,50,8,30,14,11,1459.72,0,Active
CUST-01197,2024-04-01,Logistics,North America,Mid Market,Bronze,Annual,202,52,8,31,15,12,1687.6,0,Active
CUST-01197,2024-05-01,Logistics,North America,Mid Market,Bronze,Annual,202,85,2,51,38,13,2617.57,0,Active
CUST-01197,2024-06-01,Logistics,North America,Mid Market,Bronze,Annual,202,82,3,49,35,14,2317.73,0,Active
CUST-01197,2024-07-01,Logistics,North America,Mid Market,Bronze,Annual,202,96,0,57,46,15,2602.0,0,Active
CUST-01197,2024-08-01,Logistics,North America,Mid Market,Bronze,Annual,202,53,8,32,16,16,1504.74,1,Churned
CUST-01198,2024-01-01,Retail,Asia Pacific,Enterprise,Bronze,Monthly,890,305,8,43,24,13,7487.45,0,Active
CUST-01198,2024-02-01,Retail,Asia Pacific,Enterprise,Bronze,Monthly,890,291,6,41,25,14,7221.65,0,Active
CUST-01198,2024-03-01,Retail,Asia Pacific,Enterprise,Bronze,Monthly,890,376,6,53,35,15,9258.41,0,Active
CUST-01198,2024-04-01,Retail,Asia Pacific,Enterprise,Bronze,Monthly,890,113,6,16,5,16,3111.9,0,Active
CUST-01198,2024-05-01,Retail,Asia Pacific,Enterprise,Bronze,Monthly,890,312,2,44,32,17,7599.3,0,Active
CUST-01198,2024-06-01,Retail,Asia Pacific,Enterprise,Bronze,Monthly,890,376,7,53,33,18,9247.85,1,Churned
